date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:42:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:42:10%20GMT	https://www.dutchbros.com/public/images/news-events/Press/blessphx1.png	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/blessphx1.png	(from https://www.dutchbros.com/news-events/dutch-bros-phoenix-serves-community-with-project-blessphx)
02:42:10	256/256	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20Sep%202023%2006:42:11%20GMT	https://web.dutchbros.com/public/images/news-events/Press/blessphx1.png	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/blessphx1.png	(from https://www.dutchbros.com/news-events/dutch-bros-phoenix-serves-community-with-project-blessphx)
02:42:11	214947/214947	---M--	200	added ('OK')	image/png	etag:%226130d6ee-347a3%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/cheers1.png?itok=OF-jm_lJ	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/cheers1c691.png	(from https://www.dutchbros.com/news-events/working-at-dutch-bros-headquarters)
02:42:11	5437/5437	---M--	200	added ('OK')	image/png	etag:%2261b1b5bd-153d%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/cheers1.png?itok=gl02voBc	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/cheers10f9d.png	(from https://www.dutchbros.com/news-events/working-at-dutch-bros-headquarters)
02:42:11	29093/29093	---M--	200	added ('OK')	image/jpeg	etag:%2261370d77-71a5%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/BCA_results_mug.jpg?itok=I_fgYtcT	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/BCA_results_muga0c8.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-coffee-raises-more-than-333000-for-ohsu-cancer-institute-and-albie-aware)
02:42:12	938/938	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b5b9-3aa%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/BCA_results_mug.jpg?itok=DJmWRUk0	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/BCA_results_mugdd6f.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-coffee-raises-more-than-333000-for-ohsu-cancer-institute-and-albie-aware)
02:42:12	221016/221016	---M--	200	added ('OK')	image/png	etag:%226133cc85-35f58%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Stockton_GB_Fam_Pic.png?itok=oEIlvFMl	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Stockton_GB_Fam_Pic5ad2.png	(from https://www.dutchbros.com/news-events/dutch-bros-stockton-and-customers-raise-nearly-3000-for-quitasol-family-memorial-funds)
02:42:12	2439/2439	---M--	200	added ('OK')	image/png	etag:%2261b1b5a5-987%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/Stockton_GB_Fam_Pic.png?itok=p7Ts9Y6-	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/Stockton_GB_Fam_Pic8a46.png	(from https://www.dutchbros.com/news-events/dutch-bros-stockton-and-customers-raise-nearly-3000-for-quitasol-family-memorial-funds)
02:42:13	677083/677083	---M--	200	added ('OK')	image/jpeg	etag:%226134769a-a54db%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/B4K_results.JPEG?itok=5XgzjNW8	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/B4K_results659c.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-and-customers-raise-more-than-453000-for-local-nonprofits-on-annual-buck-for-kids-day)
02:42:13	1587/1587	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b59e-633%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/B4K_results.JPEG?itok=TI8HVcWy	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/B4K_resultsfc02.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-and-customers-raise-more-than-453000-for-local-nonprofits-on-annual-buck-for-kids-day)
02:42:13	99241/99241	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:13%20GMT	https://www.dutchbros.com/news-events/dutch-bros-coffee-launches-annual-breast-cancer-awareness-campaign-with-new-dutch-creed-mug	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-coffee-launches-annual-breast-cancer-awareness-campaign-with-new-dutch-creed-mug.html	(from https://www.dutchbros.com/news-events?page=16)
02:42:14	42576/42576	---M--	200	added ('OK')	image/jpeg	etag:%2261b1a68b-a650%22	https://www.dutchbros.com/sites/default/files/styles/large/public/BCA_2019.jpg?itok=rIxu51_y	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/BCA_2019dac0.jpg	(from https://www.dutchbros.com/news-events?page=16)
02:42:14	97281/97281	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:14%20GMT	https://www.dutchbros.com/news-events/dutch-bros-prescott-raises-3000-for-local-schools	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-prescott-raises-3000-for-local-schools.html	(from https://www.dutchbros.com/news-events?page=16)
02:42:14	294535/294535	---M--	200	added ('OK')	image/png	etag:%2261b1a6f2-47e87%22	https://www.dutchbros.com/sites/default/files/styles/large/public/DBCottonwood.png?itok=2D7Att2u	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/DBCottonwood3eaf.png	(from https://www.dutchbros.com/news-events?page=16)
02:42:15	98594/98594	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:14%20GMT	https://www.dutchbros.com/news-events/dutch-bros-and-customers-to-support-childrens-organizations-with-annual-buck-for-kids-day	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-and-customers-to-support-childrens-organizations-with-annual-buck-for-kids-day.html	(from https://www.dutchbros.com/news-events?page=16)
02:42:15	262658/262658	---M--	200	added ('OK')	image/png	etag:%2261b1a6f3-40202%22	https://www.dutchbros.com/sites/default/files/styles/large/public/B4K_2019.png?itok=y3ZQLYjB	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/B4K_20191847.png	(from https://www.dutchbros.com/news-events?page=16)
02:42:15	97966/97966	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:15%20GMT	https://www.dutchbros.com/news-events/dutch-bros-locations-in-elk-grove-and-lodi-areas-raise-more-than-10000-for-local-woman-in-need-of-ki	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-locations-in-elk-grove-and-lodi-areas-raise-more-than-10000-for-local-woman-in-need-of-ki.html	(from https://www.dutchbros.com/news-events?page=16)
02:42:15	405286/405286	---M--	200	added ('OK')	image/png	etag:%2261b1a6f2-62f26%22	https://www.dutchbros.com/sites/default/files/styles/large/public/Tran_giveback.png?itok=uWigVKfe	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/Tran_giveback511f.png	(from https://www.dutchbros.com/news-events?page=16)
02:42:16	97815/97815	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:15%20GMT	https://www.dutchbros.com/news-events/dutch-bros-rocklin-raises-1740-for-sierra-college-foundation	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-rocklin-raises-1740-for-sierra-college-foundation.html	(from https://www.dutchbros.com/news-events?page=16)
02:42:16	261936/261936	---M--	200	added ('OK')	image/png	etag:%2261b1a6f2-3ff30%22	https://www.dutchbros.com/sites/default/files/styles/large/public/SCF_giveback.png?itok=1b1m9Sm3	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/SCF_giveback81b2.png	(from https://www.dutchbros.com/news-events?page=16)
02:42:16	101549/101549	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:16%20GMT	https://www.dutchbros.com/news-events/dutch-bros-employee-donates-kidney-to-nine-year-old-boy	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-employee-donates-kidney-to-nine-year-old-boy.html	(from https://www.dutchbros.com/news-events?page=16)
02:42:16	36666/36666	---M--	200	added ('OK')	image/jpeg	etag:%2261b1a6f2-8f3a%22	https://www.dutchbros.com/sites/default/files/styles/large/public/Ben_Benson.JPG?itok=l4TIcO6w	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/Ben_Benson8ab2.jpg	(from https://www.dutchbros.com/news-events?page=16)
02:42:17	110676/110676	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:16%20GMT	https://www.dutchbros.com/news-events?page=17	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events5c43.html	(from https://www.dutchbros.com/news-events?page=16)
02:42:17	300053/300053	---M--	200	added ('OK')	image/jpeg	etag:%2261350eb0-49415%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/BCA_2019.jpg?itok=V5XyBFu7	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/BCA_2019f58d.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-coffee-launches-annual-breast-cancer-awareness-campaign-with-new-dutch-creed-mug)
02:42:18	1132/1132	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b597-46c%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/BCA_2019.jpg?itok=mSekjzbQ	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/BCA_2019a62e.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-coffee-launches-annual-breast-cancer-awareness-campaign-with-new-dutch-creed-mug)
02:42:18	263418/263418	---M--	200	added ('OK')	image/png	etag:%2261370d76-404fa%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DBCottonwood.png?itok=yvcg3nBO	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/DBCottonwood62d6.png	(from https://www.dutchbros.com/news-events/dutch-bros-prescott-raises-3000-for-local-schools)
02:42:18	3297/3297	---M--	200	added ('OK')	image/png	etag:%2261b1b57c-ce1%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/DBCottonwood.png?itok=z1lvrv2X	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/DBCottonwood0ce6.png	(from https://www.dutchbros.com/news-events/dutch-bros-prescott-raises-3000-for-local-schools)
02:42:19	2003824/2003824	---M--	200	added ('OK')	image/png	etag:%226130f295-1e9370%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/B4K_2019.png?itok=9ky3ZvAF	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/B4K_20195b6f.png	(from https://www.dutchbros.com/news-events/dutch-bros-and-customers-to-support-childrens-organizations-with-annual-buck-for-kids-day)
02:42:19	2375/2375	---M--	200	added ('OK')	image/png	etag:%2261b1b575-947%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/B4K_2019.png?itok=eeqglxcv	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/B4K_20196eec.png	(from https://www.dutchbros.com/news-events/dutch-bros-and-customers-to-support-childrens-organizations-with-annual-buck-for-kids-day)
02:42:19	876908/876908	---M--	200	added ('OK')	image/png	etag:%2261340cb3-d616c%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Tran_giveback.png?itok=NmdugH-P	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Tran_giveback325f.png	(from https://www.dutchbros.com/news-events/dutch-bros-locations-in-elk-grove-and-lodi-areas-raise-more-than-10000-for-local-woman-in-need-of-ki)
02:42:19	2481/2481	---M--	200	added ('OK')	image/png	etag:%2261b1b56f-9b1%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/Tran_giveback.png?itok=0rpqX9-M	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/Tran_givebackeea2.png	(from https://www.dutchbros.com/news-events/dutch-bros-locations-in-elk-grove-and-lodi-areas-raise-more-than-10000-for-local-woman-in-need-of-ki)
02:42:20	337428/337428	---M--	200	added ('OK')	image/png	etag:%2261370d7c-52614%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/SCF_giveback.png?itok=mLdpyKp5	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/SCF_givebackcfcc.png	(from https://www.dutchbros.com/news-events/dutch-bros-rocklin-raises-1740-for-sierra-college-foundation)
02:42:20	1074/1074	---M--	200	added ('OK')	image/png	etag:%2261b1b54f-432%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/SCF_giveback.png?itok=cCaf-h9c	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/SCF_giveback06b0.png	(from https://www.dutchbros.com/news-events/dutch-bros-rocklin-raises-1740-for-sierra-college-foundation)
02:42:20	445811/445811	---M--	200	added ('OK')	image/jpeg	etag:%226132b6d2-6cd73%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Ben_Benson.JPG?itok=aPEVJCvb	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Ben_Benson9441.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-employee-donates-kidney-to-nine-year-old-boy)
02:42:20	1489/1489	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b549-5d1%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/Ben_Benson.JPG?itok=2vnnvBB9	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/Ben_Benson3f07.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-employee-donates-kidney-to-nine-year-old-boy)
02:42:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:42:21%20GMT	https://dutchbros.com/public/images/news-events/Press/Ben_Benson.JPG	C:/Users/Drew/Desktop/DutchBros/DutchBros/dutchbros.com/public/images/news-events/Press/Ben_Benson.JPG	(from https://www.dutchbros.com/news-events/dutch-bros-employee-donates-kidney-to-nine-year-old-boy)
02:42:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Sep%202023%2006:42:21%20GMT	https://www.dutchbros.com/public/images/news-events/Press/Ben_Benson.JPG	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/public/images/news-events/Press/Ben_Benson.JPG	(from https://www.dutchbros.com/news-events/dutch-bros-employee-donates-kidney-to-nine-year-old-boy)
02:42:21	256/256	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20Sep%202023%2006:42:21%20GMT	https://web.dutchbros.com/public/images/news-events/Press/Ben_Benson.JPG	C:/Users/Drew/Desktop/DutchBros/DutchBros/web.dutchbros.com/public/images/news-events/Press/Ben_Benson.JPG	(from https://www.dutchbros.com/news-events/dutch-bros-employee-donates-kidney-to-nine-year-old-boy)
02:42:22	99063/99063	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:21%20GMT	https://www.dutchbros.com/news-events/dutch-bros-phoenix-employees-making-an-impact-with-blessphx-campaign	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-phoenix-employees-making-an-impact-with-blessphx-campaign.html	(from https://www.dutchbros.com/news-events?page=17)
02:42:22	45975/45975	---M--	200	added ('OK')	image/jpeg	etag:%2261b1a6f3-b397%22	https://www.dutchbros.com/sites/default/files/styles/large/public/blessphx.jpeg?itok=TjBfTJ0p	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/blessphx9bf4.jpg	(from https://www.dutchbros.com/news-events?page=17)
02:42:22	98149/98149	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:22%20GMT	https://www.dutchbros.com/news-events/dutch-bros-locations-raise-more-than-6200-for-special-olympics-northern-california	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-locations-raise-more-than-6200-for-special-olympics-northern-california.html	(from https://www.dutchbros.com/news-events?page=17)
02:42:22	50676/50676	---M--	200	added ('OK')	image/jpeg	etag:%2261b1a766-c5f4%22	https://www.dutchbros.com/sites/default/files/styles/large/public/Special_Olympics_Roseville.jpg?itok=fkOLz8PG	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/Special_Olympics_Roseville5a7d.jpg	(from https://www.dutchbros.com/news-events?page=17)
02:42:23	99470/99470	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:22%20GMT	https://www.dutchbros.com/news-events/dutch-bros-roseville-and-local-filmmaker-aim-to-inspire-biggest-pay-it-forward-event-for-young-cance	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-roseville-and-local-filmmaker-aim-to-inspire-biggest-pay-it-forward-event-for-young-cance.html	(from https://www.dutchbros.com/news-events?page=17)
02:42:23	357886/357886	---M--	200	added ('OK')	image/png	etag:%2261b1a766-575fe%22	https://www.dutchbros.com/sites/default/files/styles/large/public/OneListOneLife.png?itok=0etAphk-	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/OneListOneLife44bd.png	(from https://www.dutchbros.com/news-events?page=17)
02:42:23	98014/98014	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:23%20GMT	https://www.dutchbros.com/news-events/dutch-bros-phoenix-raises-more-than-42800-for-ryan-house	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-phoenix-raises-more-than-42800-for-ryan-house.html	(from https://www.dutchbros.com/news-events?page=17)
02:42:23	121980/121980	---M--	200	added ('OK')	image/png	etag:%2261b1a766-1dc7c%22	https://www.dutchbros.com/sites/default/files/styles/large/public/RyanHouse.png?itok=tuXWSVuJ	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/RyanHousef6ff.png	(from https://www.dutchbros.com/news-events?page=17)
02:42:24	97603/97603	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:23%20GMT	https://www.dutchbros.com/news-events/dutch-bros-salem-raises-nearly-4700-for-oregon-school-for-the-deaf	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-salem-raises-nearly-4700-for-oregon-school-for-the-deaf.html	(from https://www.dutchbros.com/news-events?page=17)
02:42:24	416165/416165	---M--	200	added ('OK')	image/png	etag:%2261b1a766-659a5%22	https://www.dutchbros.com/sites/default/files/styles/large/public/Salem_Broadway.png?itok=r6RhTgw3	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/Salem_Broadway87ef.png	(from https://www.dutchbros.com/news-events?page=17)
02:42:24	97918/97918	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:24%20GMT	https://www.dutchbros.com/news-events/dutch-bros-granite-bay-and-roseville-raise-more-than-5300-for-agape-international-missions	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/dutch-bros-granite-bay-and-roseville-raise-more-than-5300-for-agape-international-missions.html	(from https://www.dutchbros.com/news-events?page=17)
02:42:24	448044/448044	---M--	200	added ('OK')	image/png	etag:%2261b1a766-6d62c%22	https://www.dutchbros.com/sites/default/files/styles/large/public/Agape_Results.png?itok=L9iCRzOs	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/Agape_Results52ae.png	(from https://www.dutchbros.com/news-events?page=17)
02:42:25	110946/110946	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:25%20GMT	https://www.dutchbros.com/news-events?page=18	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events9683.html	(from https://www.dutchbros.com/news-events?page=17)
02:42:25	324974/324974	---M--	200	added ('OK')	image/jpeg	etag:%2261339d67-4f56e%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/blessphx.jpeg?itok=hBSXQTUX	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/blessphx851a.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-phoenix-employees-making-an-impact-with-blessphx-campaign)
02:42:26	1087/1087	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b542-43f%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/blessphx.jpeg?itok=WB0t5uiz	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/blessphx9abf.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-phoenix-employees-making-an-impact-with-blessphx-campaign)
02:42:26	410015/410015	---M--	200	added ('OK')	image/jpeg	etag:%22613483c8-6419f%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Special_Olympics_Roseville.jpg?itok=sYS1YEoP	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Special_Olympics_Rosevillebaa0.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-locations-raise-more-than-6200-for-special-olympics-northern-california)
02:42:26	1110/1110	---M--	200	added ('OK')	image/jpeg	etag:%2261b1b51d-456%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/Special_Olympics_Roseville.jpg?itok=9sUZ7GBI	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/Special_Olympics_Rosevillef372.jpg	(from https://www.dutchbros.com/news-events/dutch-bros-locations-raise-more-than-6200-for-special-olympics-northern-california)
02:42:26	470803/470803	---M--	200	added ('OK')	image/png	etag:%2261370d7b-72f13%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/OneListOneLife.png?itok=mRcsjlt0	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/OneListOneLife9120.png	(from https://www.dutchbros.com/news-events/dutch-bros-roseville-and-local-filmmaker-aim-to-inspire-biggest-pay-it-forward-event-for-young-cance)
02:42:27	2721/2721	---M--	200	added ('OK')	image/png	etag:%2261b1b517-aa1%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/OneListOneLife.png?itok=3FEd1pXA	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/OneListOneLifef3c5.png	(from https://www.dutchbros.com/news-events/dutch-bros-roseville-and-local-filmmaker-aim-to-inspire-biggest-pay-it-forward-event-for-young-cance)
02:42:27	42258/42258	---M--	200	added ('OK')	image/png	etag:%2261370d83-a512%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/RyanHouse.png?itok=wJNF4py9	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/RyanHouse203c.png	(from https://www.dutchbros.com/news-events/dutch-bros-phoenix-raises-more-than-42800-for-ryan-house)
02:42:27	1633/1633	---M--	200	added ('OK')	image/png	etag:%2261b1b513-661%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/RyanHouse.png?itok=loGIMJo4	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/RyanHouseadc8.png	(from https://www.dutchbros.com/news-events/dutch-bros-phoenix-raises-more-than-42800-for-ryan-house)
02:42:28	2136616/2136616	---M--	200	added ('OK')	image/png	etag:%2261370d85-209a28%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Salem_Broadway.png?itok=OKheaViN	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Salem_Broadwayf332.png	(from https://www.dutchbros.com/news-events/dutch-bros-salem-raises-nearly-4700-for-oregon-school-for-the-deaf)
02:42:28	3048/3048	---M--	200	added ('OK')	image/png	etag:%2261b1b50b-be8%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/Salem_Broadway.png?itok=9752jpxb	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/Salem_Broadway4176.png	(from https://www.dutchbros.com/news-events/dutch-bros-salem-raises-nearly-4700-for-oregon-school-for-the-deaf)
02:42:28	2380377/2380377	---M--	200	added ('OK')	image/png	etag:%2261370d87-245259%22	https://www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Agape_Results.png?itok=GJCByx7-	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/full_width_xl/public/Agape_Results8c06.png	(from https://www.dutchbros.com/news-events/dutch-bros-granite-bay-and-roseville-raise-more-than-5300-for-agape-international-missions)
02:42:29	6832/6832	---M--	200	added ('OK')	image/png	etag:%2261b1b437-1ab0%22	https://www.dutchbros.com/sites/default/files/styles/fallback_style/public/Agape_Results.png?itok=66SCKZOm	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/fallback_style/public/Agape_Results1e5a.png	(from https://www.dutchbros.com/news-events/dutch-bros-granite-bay-and-roseville-raise-more-than-5300-for-agape-international-missions)
02:42:29	97945/97945	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Sep%202023%2006:42:29%20GMT	https://www.dutchbros.com/news-events/douglas-county-dutch-bros-locations-raise-more-than-4500-to-support-family-development-center	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/news-events/douglas-county-dutch-bros-locations-raise-more-than-4500-to-support-family-development-center.html	(from https://www.dutchbros.com/news-events?page=18)
02:42:29	338327/338327	---M--	200	added ('OK')	image/png	etag:%2261b1a766-52997%22	https://www.dutchbros.com/sites/default/files/styles/large/public/Roseburg_thank_you.png?itok=UTjijLyE	C:/Users/Drew/Desktop/DutchBros/DutchBros/www.dutchbros.com/sites/default/files/styles/large/public/Roseburg_thank_you6b00.png	(from https://www.dutchbros.com/news-events?page=18)
